NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2016,9,115,10028,17,751,1,4113700,41,4,23,F,2010,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EBBBADAC,00010111,AEEEDCEDEAEDBEEBDDCBEECEDED,101901118101800000011011111,555,555,555,555,555,555,555,555,555,555,555,57.3,47.4,50,43.5,63,75,60,24,80,10,60.6,58.3,73.3,100,40,80,D,D,A,B,B,B,D,D,D,A,A,A,D,C,A,A,C,B,A,A,A,B,A,D,41,A,A,B,C,A,B,E,E,E,A,5,4,5,6,6,6,6,5,6,6,5,5,4,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6
2016,9,115,10028,36,759,1,4113700,41,4,26,M,2012,2013,2,1,1,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CAECCDAD,11101110,DBCECCEBCBCADCEACADBCDEEDBA,011088111011001900199101911,555,555,555,333,555,555,333,333,555,555,555,56.9,45,75,0,0,0,0,0,0,0,60.9,61.9,55,55,80,30,C,C,C,C,B,C,B,D,C,A,A,A,D,F,D,A,C,B,A,A,A,C,A,A,41,B,A,A,C,A,C,C,E,C,F,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,5,6,5,6,6,6,6,6,6,5,5,6,5,6,6,6,4,6,4,6,6,6,6,6,5,3
2016,9,115,10028,19,761,1,4113700,41,4,23,F,2010,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EAEEBDDE,01100100,BDACDEEECCCBDADADBDCCDCEEBD,911909119901111901111991000,555,555,555,555,555,555,555,555,555,555,555,64.9,46.3,37.5,59.5,56,80,50,63,75,60,71.1,68.4,86.7,90,100,70,E,E,B,B,B,C,B,D,D,A,A,A,D,E,D,A,E,B,A,A,A,A,A,A,35,B,A,B,C,A,E,E,E,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6
2016,9,115,10028,23,763,1,4113700,41,4,22,F,2012,2013,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EBEABDBD,00100100,BBBAABACBABCAEEEECCDCDDCCED,010909101001190001091019100,555,555,555,555,555,555,555,555,555,555,555,41.5,37.4,25,56,59,55,60,53,65,50,42.8,40.9,53.3,60,0,100,C,C,C,C,B,C,B,C,C,A,A,A,E,E,B,E,E,B,A,A,A,C,A,A,41,A,A,B,C,A,B,B,A,B,I,6,5,5,6,6,6,6,6,6,5,6,5,6,6,6,6,6,5,4,6,6,5,5,6,5,1,1,5,6,5,6,6,6,5,5,5,6,6,5,6,5,2
2016,9,115,10028,5,777,1,4113700,41,4,25,F,2009,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,CBDABDEE,10000100,AAECCCEBEBDDADEDCECBDDCCBAB,101011011910011090911910100,555,555,555,555,555,555,555,555,555,555,555,50.9,44.4,25,73.5,77,65,80,70,70,70,53,56.5,33.3,40,50,10,C,C,C,B,A,B,B,C,C,A,A,A,D,D,B,D,D,B,A,A,A,C,A,A,35,B,B,B,A,A,B,C,E,E,A,4,4,3,3,4,5,4,3,3,4,2,3,4,3,2,6,6,5,4,4,5,2,3,6,4,3,5,1,5,4,6,5,2,4,2,1,2,4,2,3,8,5
2016,10,10008,10028,12,868,1,4106902,41,4,23,M,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBBDEA,11110100,DABEDAECACCABECCACBDECEDADE,101191119101911019111011119,555,555,555,555,555,555,555,555,555,555,555,74.4,65.5,62.5,70,98,90,100,42,90,30,77.3,81.8,51.7,50,45,60,C,C,C,B,B,C,D,D,D,A,A,A,E,F,B,C,F,B,A,E,A,A,A,A,41,B,A,B,C,A,B,C,E,E,G,6,6,6,6,6,6,5,6,6,6,5,6,6,4,6,5,2,2,4,4,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,3,2,2,6
2016,10,10008,10028,12,868,1,4106902,41,4,25,M,2009,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBADBC,11110101,DEBDDAECCCEADECDAABDDEEDBDD,101091119101911119110111019,555,555,555,555,555,555,555,555,555,555,555,71.6,75.6,75,76.5,73,85,70,80,80,80,70.2,77.3,30,10,10,70,C,D,C,B,C,B,B,D,C,A,D,A,D,E,B,B,B,A,A,C,E,A,A,E,35,B,B,B,A,A,B,B,E,C,H,6,6,5,6,6,6,6,5,6,5,5,5,6,6,6,6,6,6,6,6,6,5,6,5,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,10,10008,10028,6,869,1,4106902,41,4,40,F,1995,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CADBADAA,11010110,BDCBDADABBCECEEAAAEAEADDABC,111990109011111011911111111,555,555,555,555,555,555,555,555,555,555,555,73.1,64.3,62.5,67,79,75,80,55,75,50,76,82.6,38.3,60,15,40,.,.,.,.,.,.,.,.,.,C,D,A,B,B,C,B,B,B,A,C,F,B,A,C,27,D,B,B,G,B,C,E,A,A,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,10,10008,10028,17,886,1,4125506,41,4,27,M,2007,2012,2,1,0,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,CAEABDAA,11100110,AEEEECEDBACDCDCBADBBEDCCDED,101901118111811010111110111,555,555,555,555,555,555,555,555,555,555,555,67.7,53.7,62.5,40.5,53,65,50,28,60,20,72.3,79.2,33.3,0,40,60,C,C,C,C,C,C,B,D,D,A,F,A,B,F,A,A,G,B,E,B,A,C,A,A,17,C,D,C,A,A,C,B,C,B,B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,10,10008,10028,5,888,1,4125506,41,4,22,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,A,A,A,F,F,B,E,F,B,A,H,A,B,E,A,41,B,C,B,C,A,B,B,A,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,12,10002,10028,12,1026,1,4315602,43,4,27,F,2006,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CBDBBDBE,10010100,DABECADBADDABECDDCBDDEEDADC,101191009011911109110111119,555,555,555,555,555,555,555,555,555,555,555,63.2,56.3,37.5,84.5,95,75,100,74,90,70,65.5,72.7,25,10,35,30,C,C,C,B,B,A,B,D,C,A,A,A,D,F,D,B,E,B,A,A,A,B,A,D,41,A,A,B,A,A,A,D,E,E,F,6,6,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,6,5,5,6,5,6,6,6,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5
2016,13,10008,10028,12,1107,1,4305108,43,4,25,F,2011,2011,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EAEDBDAE,01100110,DABEBAECACDAAECDABBDEEEDADB,101191119111911119111111119,555,555,555,555,555,555,555,555,555,555,555,81,58.6,50,71.5,88,80,90,55,75,50,88.4,95.5,48.3,10,75,60,C,C,C,A,A,B,A,D,D,A,A,A,C,E,D,A,B,A,A,C,E,D,A,E,43,A,A,B,C,A,B,E,E,E,H,5,5,5,4,6,5,5,5,5,5,4,4,4,4,5,6,4,1,3,3,4,5,5,6,7,2,2,4,3,2,4,6,6,6,5,5,5,5,6,5,6,4
2016,14,10008,10028,23,1225,1,4318705,43,4,29,F,2004,2006,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAECADAE,11100110,DCDAEBAEBDBCEEEBECDDCBDDCEE,100919111101090001191119101,555,555,555,555,555,555,555,555,555,555,555,65.7,69.7,62.5,80.5,76,60,80,85,65,90,64.3,63.6,68.3,90,40,75,C,D,B,A,A,C,A,D,C,A,A,A,D,D,A,A,B,C,E,C,A,A,A,D,43,A,A,B,G,B,C,C,E,E,C,6,6,5,6,6,6,6,6,6,6,6,6,6,5,5,6,5,4,5,5,6,6,6,6,6,4,4,6,6,4,6,6,6,6,3,6,6,6,6,5,5,6
2016,15,10008,10028,36,1322,1,3303906,33,3,28,F,2007,2008,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CABDADCD,11000100,DDCCDCBBDCDCDDDBBDEBDCDDCBE,001088010000010910099010910,555,555,555,555,555,555,555,555,555,555,555,34.7,53.7,37.5,78,89,45,100,67,55,70,28.3,28.6,26.7,40,30,10,C,C,A,B,B,C,B,D,D,B,B,A,B,A,C,B,B,B,A,H,A,F,A,A,33,D,E,C,C,B,C,B,E,E,H,5,6,5,6,5,5,6,4,6,5,5,4,5,1,4,5,4,2,5,4,6,4,4,4,5,3,1,3,5,4,5,5,5,2,6,5,6,4,6,5,4,6
2016,17,93,10028,17,1433,1,3170206,31,3,24,M,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,CAEBBDAB,11110110,ABAECEEDBACDEDAAAABBBECAEEE,110900118111810110110010010,555,555,555,333,555,555,333,333,555,555,555,52.4,45,75,0,0,0,0,0,0,0,54.8,58.3,35,25,40,40,C,C,C,B,B,C,A,D,B,A,A,A,D,D,B,D,E,C,B,A,C,C,F,D,31,A,A,B,C,A,B,E,A,D,F,6,5,5,5,5,6,6,6,6,5,5,4,5,5,5,5,5,5,6,6,5,4,6,6,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2016,17,93,10028,12,1439,1,3170206,31,3,24,F,2009,2011,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EEEBCDAE,00111110,DCBDBAACACECDDCEAABDDEEDBDB,101091019100901019110111019,555,555,555,555,555,555,555,555,555,555,555,59.9,70.9,62.5,83.5,97,85,100,70,70,70,56.2,59.1,40,30,30,60,C,C,C,B,B,B,B,D,D,A,A,A,E,D,A,A,F,B,A,A,A,B,A,A,31,B,A,A,A,A,B,E,E,E,A,6,5,4,4,6,6,5,5,6,6,5,4,3,4,4,6,6,6,6,6,6,5,5,6,7,5,6,5,5,3,5,4,6,5,5,5,5,6,5,5,4,4
2016,17,93,10028,6,1441,1,3170206,31,3,24,F,2009,2013,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CAECADCE,11100100,DDCBAEADECDEBEDAABEAEBBDABE,011991009101010010911001110,555,555,555,555,555,555,555,555,555,555,555,50.8,51.4,50,53.5,53,65,50,54,70,50,50.6,52.2,41.7,60,55,10,C,C,C,B,B,C,E,D,C,B,D,A,B,D,C,B,C,C,B,A,C,C,A,A,31,A,A,B,A,B,C,C,E,C,F,6,6,6,6,6,6,6,6,6,6,6,7,6,7,5,6,6,6,6,6,6,7,6,6,6,6,7,6,6,7,7,6,2,2,5,5,6,6,6,6,6,6
2016,18,10008,10028,12,1518,1,4314407,43,4,25,M,2008,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,AADCBDEE,01000100,DEBEDAECACEADECDABBDDEBDADE,101191119101911119110101119,555,555,555,555,555,555,555,555,555,555,555,66.8,42.2,25,68,61,65,60,75,55,80,75,81.8,36.7,30,10,70,.,.,.,.,.,.,.,.,.,A,A,A,F,E,B,B,F,B,A,E,A,D,A,A,43,B,A,B,A,A,D,C,D,A,G,6,6,4,3,6,5,5,5,5,5,5,5,5,5,6,4,5,3,4,4,6,6,6,5,6,3,3,6,6,6,6,5,5,6,5,6,5,5,6,5,5,5
2016,19,10008,10028,23,1627,1,3509502,35,3,37,F,1999,2007,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAAABECD,11000000,EECAEBAEBDBCAEEEECAAECBEDBB,001919111101190001090009010,555,555,555,555,555,555,555,555,555,555,555,44.3,40.8,25,64.5,78,70,80,51,55,50,45.4,45.5,45,60,40,35,C,C,C,B,B,C,A,B,C,B,A,A,D,C,C,E,C,F,D,B,A,A,A,A,35,A,A,B,B,B,B,B,E,H,F,5,4,5,5,5,5,5,4,5,4,4,5,5,5,5,5,4,4,4,4,4,3,4,3,4,1,1,4,4,4,5,5,5,4,3,3,3,5,4,4,4,4
2016,19,10008,10028,12,1629,1,3509502,35,3,26,F,2007,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CBEDBDAC,10100111,DBBEDADCECEABDCDACBEEDEDADB,111191019101901119101011119,555,555,555,555,555,555,555,555,555,555,555,68.4,66.1,62.5,71.5,80,80,80,63,75,60,69.2,77.3,23.3,10,20,40,C,C,C,B,B,C,D,D,B,A,A,A,E,E,D,A,C,A,A,E,A,A,A,A,35,B,A,B,C,A,C,B,E,B,G,6,6,6,6,6,5,6,6,6,5,4,5,6,4,1,5,2,1,4,1,5,6,6,5,6,3,3,6,4,6,5,5,3,3,2,2,2,4,4,6,1,3
2016,19,10008,10028,12,1629,1,3509502,35,3,23,F,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,EAEBCDAE,01111110,CBBECAECCECABECCABBDEDDDADB,011191119001911019111001119,555,555,555,555,555,555,555,555,555,555,555,66,71,75,65,67,55,70,63,75,60,64.3,72.7,16.7,10,0,40,B,C,C,B,B,C,E,D,B,A,A,A,E,F,A,A,F,B,A,B,A,A,A,A,35,B,A,B,C,A,D,B,E,H,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,19,10008,10028,6,1631,1,3509502,35,3,22,F,2011,2013,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CBEBEDCD,10110100,BDCBDEDBEBDEBEEADAEAAADDCBC,111991119001011001910111011,555,555,555,555,555,555,555,555,555,555,555,62.5,52.2,50,55.5,26,50,20,85,65,90,65.9,69.6,45,70,15,50,D,C,C,A,A,C,B,D,D,A,A,A,F,F,B,C,F,B,A,B,A,D,A,A,35,B,A,B,A,A,B,B,E,H,F,6,6,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,20,10008,10028,12,1725,1,4314100,43,4,23,F,2009,2010,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,CAEBADAE,11110110,DEBEDAECACEADECEAABCDDEDADB,101191119101911019100011119,555,555,555,555,555,555,555,555,555,555,555,70.8,78.2,75,83,95,75,100,71,75,70,68.3,72.7,43.3,30,20,80,C,C,C,B,B,B,B,D,C,A,A,A,F,F,A,A,G,B,A,B,A,F,B,A,43,B,A,B,C,A,A,E,E,A,G,6,6,6,4,6,6,5,4,6,6,3,5,6,3,5,6,5,4,5,6,6,5,4,6,7,6,6,6,5,5,5,6,6,6,5,4,5,6,6,6,2,4
2016,20,10008,10028,6,1726,1,4314100,43,4,24,M,2009,2010,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CAACADEA,11000100,DDBBEEAEEBAEEEDCCCCDEACDABD,010991009001010000901101110,555,555,555,555,555,555,555,555,555,555,555,37.7,41.1,37.5,46.5,27,55,20,66,50,70,36.5,39.1,21.7,20,15,30,C,C,C,B,B,C,B,D,B,B,A,A,E,E,D,A,D,B,B,E,A,A,A,A,43,E,A,B,C,A,B,C,A,B,I,5,5,8,2,3,5,5,5,5,5,2,3,2,1,2,5,5,5,4,4,6,6,5,5,3,1,1,3,8,8,8,5,5,5,5,5,5,5,5,3,3,5
2016,20,10008,10028,17,1728,1,4314100,43,4,25,M,2010,2010,2,0,1,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EDAABCBD,00000000,EACEBCEBCBADCDCBADBBEECEEED,000911108001811010111011011,555,555,555,555,555,555,555,333,555,555,555,45.7,14.6,0,36.5,73,45,80,0,0,0,56.1,58.3,43.3,50,0,80,A,C,A,D,C,C,D,E,A,A,D,A,D,D,A,B,A,A,A,E,A,A,A,A,43,D,D,B,A,A,B,B,A,A,C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,5,2,5,5,1,5,5,6,1,5,5,5,5,5,3,5,5,5,2,5,1,2
2016,21,10008,10028,12,1879,1,4314902,43,4,25,F,2010,2011,2,1,1,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBBEBAECACDACECDADBDEEEDADB,DBBEXAECXCDAXECDAXBDEEEDADX,ABEDADAE,00100110,DCBEDCECACEADECDACBDDDEDADD,101190119101911119110011119,555,555,555,555,555,555,555,555,555,555,555,69.3,56.1,37.5,84,81,85,80,87,75,90,73.7,77.3,53.3,60,60,40,C,C,B,C,B,C,B,D,C,A,A,A,F,F,A,A,F,B,A,B,A,E,A,A,43,B,A,B,A,A,A,E,A,E,F,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,5,6,6,6,6,6,6,6,6,6,6,3
2016,21,10008,10028,6,1883,1,4314902,43,4,26,F,2011,2012,2,1,1,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CAEAADAE,11100110,BECEDEDAECDACAEBAAEADABDCEC,101991109100101111910101001,555,555,555,555,555,555,555,555,555,555,555,61.5,58.5,62.5,52.5,72,80,70,33,85,20,62.5,60.9,71.7,40,95,80,D,D,C,B,B,C,A,D,D,A,A,A,D,F,B,C,B,B,A,C,E,E,A,D,43,A,A,B,C,A,B,D,A,H,F,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,21,10008,10028,19,1924,1,4314902,43,4,28,F,2005,2006,2,0,1,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EEBEABEA,00000000,DAAACDDADCCDDEBEDACDDBCBBCC,901909009900100900000990010,555,555,555,555,555,555,333,555,555,555,555,15.3,10.6,0,26.5,0,0,0,53,65,50,16.9,15.8,23.3,30,30,10,D,D,C,B,C,D,B,D,C,A,A,A,E,E,A,A,A,F,E,B,A,A,A,A,43,B,A,B,K,A,E,E,A,B,C,6,6,6,6,6,6,6,6,6,5,4,4,5,5,5,5,5,5,4,3,6,5,6,6,4,2,1,4,6,6,6,6,6,6,4,5,5,5,6,6,5,5
2016,24,10001,10028,23,2112,1,2913606,29,2,23,M,2010,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AAEECDCE,01101100,CBBCEDBDBEEACCEBECDECBDDCED,010919001000090001191119100,555,555,555,555,555,555,555,555,555,555,555,45.4,56,50,65,72,80,70,58,90,50,41.8,40.9,46.7,70,10,60,C,C,C,C,B,C,B,D,C,A,D,A,D,D,D,A,D,B,A,A,E,C,A,A,29,B,A,B,G,B,A,C,E,E,F,4,5,5,5,6,6,6,6,6,5,5,5,5,4,4,6,5,5,6,5,5,5,6,7,7,1,1,1,5,4,5,6,5,2,5,4,4,5,4,6,4,5
2016,27,10008,10028,6,2147,1,3169307,31,3,26,F,2007,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,EBDBBDEA,00010100,BECBAEDEECCECECEAADCAADDABE,101991109111110011900111110,555,555,555,555,555,555,555,555,555,555,555,58.8,35.8,25,52,79,75,80,25,85,10,66.4,69.6,48.3,50,45,50,C,C,C,B,C,A,A,C,D,A,A,A,F,F,B,C,F,B,A,B,A,A,A,A,31,B,A,A,G,A,C,B,E,H,C,5,4,4,4,5,4,5,5,6,5,6,6,6,4,5,6,4,4,7,8,5,4,6,5,6,8,8,6,5,4,6,4,5,4,4,5,5,6,6,5,3,4
2016,29,10001,10028,23,2192,1,2304400,23,2,23,F,2010,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBEDBDAE,10100110,CBCADEAEBCBCCBEBACCECADCABB,011909111001090001091019010,555,555,555,555,555,555,555,555,555,555,555,51.7,54,50,60,77,65,80,43,55,40,50.9,45.5,81.7,70,100,75,C,C,B,A,B,B,A,B,D,A,D,A,C,D,B,F,B,B,A,A,A,B,A,A,23,B,A,B,H,B,A,B,E,B,A,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,6,4,6,6,5,5,6,5,4,5,5,6,5,6,6,5,5,4,3,3,3,4,5,3,4
2016,29,10001,10028,28,2202,1,2304400,23,2,23,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,BADABDDC,01000101,DBAACAACBCEBACDCCDCDDCDDDDD,111000011011990119009001001,555,555,555,555,555,555,555,555,555,555,555,48.6,53.7,37.5,78,69,65,70,87,75,90,46.9,47.8,41.7,0,65,60,C,C,C,B,B,B,E,D,D,A,B,A,B,C,B,C,D,C,A,A,A,D,A,A,23,B,A,B,C,A,E,E,A,C,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
